id,name,group
3501,"CONCOR COR  3,75 mg filmtabletta",oral
3502,CONCOR COR  5 mg filmtabletta,oral
3503,"CONCOR COR  7,5 mg filmtabletta",oral
3504,CONCOR COR 10 mg filmtabletta,oral
3505,"CONCOR PLUS 5 mg/12,5 mg filmtabletta",oral
3506,CONDROSULF 400 mg kemény kapszula,oral
3507,CONDROSULF 800 mg granulátum,oral
3508,CONDROSULF 800 mg tabletta,oral
3509,CONDYLINE 5 mg/ml külsőleges oldat,oral
3510,"CONHEAL 0,15 mg/ml oldatos szemcsepp",oral
3511,Conium maculatum (Conium) golyócskák (C     5),oral
3512,Conium maculatum (Conium) golyócskák (C     6),oral
3513,Conium maculatum (Conium) golyócskák (C     9),oral
3514,Conium maculatum (Conium) golyócskák (C    12),oral
3515,Conium maculatum (Conium) golyócskák (C    15),oral
3516,Conium maculatum (Conium) golyócskák (C    30),oral
3517,Conium maculatum (Conium) golyócskák (C   2),oral
3518,Conium maculatum (Conium) golyócskák (C   200),oral
3519,Conium maculatum (Conium) golyócskák (C   5),oral
3520,Conium maculatum (Conium) golyócskák (C   6),oral
3521,Conium maculatum (Conium) golyócskák (C   9),oral
3522,Conium maculatum (Conium) golyócskák (C  1000),oral
3523,Conium maculatum (Conium) golyócskák (C  12),oral
3524,Conium maculatum (Conium) golyócskák (C  15),oral
3525,Conium maculatum (Conium) golyócskák (C  30),oral
3526,Conium maculatum (Conium) golyócskák (C 10000),oral
3527,Conium maculatum (Conium) golyócskák (C 200),oral
3528,Conium maculatum (Conium) golyócskák (D    4),oral
3529,Conium maculatum (Conium) golyócskák (D    6),oral
3530,Conium maculatum (Conium) golyócskák (D   12),oral
3531,Conium maculatum (Conium) golyócskák (D   30),oral
3532,Conium maculatum (Conium) golyócskák (D  200),oral
3533,Conium maculatum (Conium) golyócskák (D 1000),oral
3534,Constella 290 mikrogramm kemény kapszula,oral
3535,CONTRACTUBEX gél,oral
3536,CONTRAMAL  50 mg kemény kapszula,oral
3537,CONTRAMAL 100 mg retard filmtabletta,oral
3538,CONTRAMAL 100 mg végbélkúp,oral
3539,CONTRAMAL 100 mg/ml belsőleges oldatos cseppek,oral
3540,CONTRAMAL 100 mg/ml belsőleges oldatos cseppek adagolópumpával,oral
3541,CONTRAMAL 150 mg retard filmtabletta,oral
3542,CONTRAMAL 200 mg retard filmtabletta,oral
3543,CONTROLOC 20 mg gyomornedv-ellenálló tabletta,oral
3544,CONTROLOC 40 mg bélben oldódó tabletta,oral
3545,CONTROLOC 40 mg gyomornedv-ellenálló tabletta,oral
3546,Controloc Control 20 mg gyomornedv-ellenálló tabletta,oral
3547,CONTROLOC MAGNA 40 mg gyomornedv-ellenálló tabletta,oral
3548,CONTROVUL 150 mikrogramm/20 mikrogramm tabletta,oral
3549,CONTROVUL 150 mikrogramm/30 mikrogramm tabletta,oral
3550,Convallaria majalis (Convallaria) golyócskák (C    5),oral
3551,Convallaria majalis (Convallaria) golyócskák (C    6),oral
3552,Convallaria majalis (Convallaria) golyócskák (C    9),oral
3553,Convallaria majalis (Convallaria) golyócskák (C   12),oral
3554,Convallaria majalis (Convallaria) golyócskák (C   15),oral
3555,Convallaria majalis (Convallaria) golyócskák (C   2),oral
3556,Convallaria majalis (Convallaria) golyócskák (C   30),oral
3557,Convallaria majalis (Convallaria) golyócskák (C   5),oral
3558,Convallaria majalis (Convallaria) golyócskák (C   6),oral
3559,Convallaria majalis (Convallaria) golyócskák (C   9),oral
3560,Convallaria majalis (Convallaria) golyócskák (C  12),oral
3561,Convallaria majalis (Convallaria) golyócskák (C  15),oral
3562,Convallaria majalis (Convallaria) golyócskák (C  200),oral
3563,Convallaria majalis (Convallaria) golyócskák (C  30),oral
3564,Convallaria majalis (Convallaria) golyócskák (C 1000),oral
3565,Convallaria majalis (Convallaria) golyócskák (C 200),oral
3566,Convallaria majalis (Convallaria) golyócskák (D    4),oral
3567,Convallaria majalis (Convallaria) golyócskák (D    6),oral
3568,Convallaria majalis (Convallaria) golyócskák (D   12),oral
3569,Convallaria majalis (Convallaria) golyócskák (D   30),oral
3570,Convallaria majalis (Convallaria) golyócskák (D  200),oral
3571,Convallaria majalis (Convallaria) golyócskák (D 1000),oral
3572,CONVULEX 150 mg gyomornedv-ellenálló lágy kapszula,oral
3573,CONVULEX 300 mg gyomornedv-ellenálló lágy kapszula,oral
3574,CONVULEX 300 mg retard filmtabletta,oral
3575,CONVULEX 50 mg/ml szirup gyermekeknek,oral
3576,CONVULEX 500 mg gyomornedv-ellenálló lágy kapszula,oral
3577,CONVULEX 500 mg retard filmtabletta,oral
3578,COPATOR 10 mg filmtabletta,oral
3579,COPATOR 20 mg filmtabletta,oral
3580,COPATOR 40 mg filmtabletta,oral
3581,COPEGUS 200 mg filmtabletta,oral
3582,Corallium rubrum golyócskák (C  4),oral
3583,Corallium rubrum golyócskák (C  5),oral
3584,Corallium rubrum golyócskák (C  6),oral
3585,Corallium rubrum golyócskák (C  9),oral
3586,Corallium rubrum golyócskák (C 12),oral
3587,Corallium rubrum golyócskák (C 15),oral
3588,Corallium rubrum golyócskák (C 30),oral
3589,Corallium rubrum golyócskák (C200),oral
3590,"Corbilta  50 mg/12,5 mg/200 mg filmtabletta",oral
3591,"Corbilta  75 mg/18,75 mg/200 mg filmtabletta",oral
3592,Corbilta 100 mg/25 mg/200 mg filmtabletta,oral
3593,"Corbilta 125 mg/31,25 mg/200 mg filmtabletta",oral
3594,"Corbilta 150 mg/37,5 mg/200 mg filmtabletta",oral
3595,"Corbilta 175 mg/43,75 mg/200 mg filmtabletta",oral
3596,Corbilta 200 mg/50 mg/200 mg filmtabletta,oral
3597,CORDAFLEX 10 mg filmtabletta,oral
3598,CORDAFLEX 20 mg retard filmtabletta,oral
3599,CORDAFLEX 5 mg/dózis szájnyálkahártyán alkalmazott spray,oral
3600,CORDARONE 200 mg tabletta,oral
3601,CORDISAL 75 mg lágy kapszula,oral
3602,"CORENELLE 3 mg/0,02 mg filmtabletta",oral
3603,"CORENELLE 3 mg/0,03 mg filmtabletta",oral
3604,CORINFAR 10 mg retard filmtabletta,oral
3605,CORINFAR 20 mg retard filmtabletta,oral
3606,CORINFAR UNO 40 mg retard tabletta,oral
3607,CORIPREN 10 mg/10 mg filmtabletta,oral
3608,CORIPREN 20 mg/10 mg filmtabletta,oral
3609,CORIPREN 20 mg/20 mg filmtabletta,oral
3610,Corlentor 5 mg filmtabletta,oral
3611,"Corlentor 7,5 mg filmtabletta",oral
3612,CORNEREGEL szemgél,oral
3613,"CORPRIL  1,25 mg filmtabletta",oral
3614,"CORPRIL  2,5 mg filmtabletta",oral
3615,CORPRIL  5 mg filmtabletta,oral
3616,CORPRIL 10 mg filmtabletta,oral
3617,CORTEF 10 mg tabletta,oral
3618,CORTIMENT 9 mg retard tabletta,oral
3619,CORVATON 2 mg tabletta,oral
3620,CORVATON 8 mg retard tabletta,oral
3621,CORVATON FORTE 4 mg tabletta,oral
3622,"CORYOL  3,125 mg tabletta",oral
3623,"CORYOL  6,25 mg tabletta",oral
3624,"CORYOL 12,5 mg tabletta",oral
3625,CORYOL 25 mg tabletta,oral
3626,Coryzalia nyelvalatti bevont tabletta,oral
3627,COSOPT OCUMETER PLUS 20 mg/ml + 5 mg/ml oldatos szemcsepp,oral
3628,COSOPT UNO 20 mg/ml+5 mg/ml oldatos szemcsepp,oral
3629,"COTENAHYP 150 mg/12,5 mg filmtabletta",oral
3630,"COTENAHYP 300 mg/12,5 mg filmtabletta",oral
3631,COTENAHYP 300 mg/25 mg filmtabletta,oral
3632,COTRIPHARM 400 mg/80 mg tabletta,oral
3633,Cotronak 200 mg keménykapszula,oral
3634,COVERCARD  5 mg/ 5 mg tabletta,oral
3635,COVERCARD  5 mg/10 mg tabletta,oral
3636,COVERCARD 10 mg/ 5 mg tabletta,oral
3637,COVERCARD 10 mg/10 mg tabletta,oral
3638,"COVERCARD PLUS  2,5 mg/0,625 mg/5 mg filmtabletta",oral
3639,"COVERCARD PLUS  5 mg/1,25 mg/ 5 mg filmtabletta",oral
3640,"COVERCARD PLUS  5 mg/1,25 mg/10 mg filmtabletta",oral
3641,"COVERCARD PLUS 10 mg/2,5 mg/ 5 mg filmtabletta",oral
3642,"COVERCARD PLUS 10 mg/2,5 mg/10 mg filmtabletta",oral
3643,COVEREX 4 mg tabletta,oral
3644,COVEREX FORTE tabletta,oral
3645,COVEREX KOMB tabletta,oral
3646,COVEREX-AS  5 mg filmtabletta,oral
3647,COVEREX-AS  5 mg szájban diszpergálódó tabletta,oral
3648,COVEREX-AS 10 mg filmtabletta,oral
3649,COVEREX-AS 10 mg szájban diszpergálódó tabletta,oral
3650,"COVEREX-AS KOMB 5 mg/1,25 mg filmtabletta",oral
3651,COVEREX-AS KOMB FORTE filmtabletta,oral
3652,"COVEREX-AS PREKOMB 2,5 mg/0,625 mg filmtabletta",oral
3653,COVIOGAL  5 mg filmtabletta,oral
3654,COVIOGAL 10 mg filmtabletta,oral
3655,"COVIOGAL PLUSZ  2,5 mg/6,25 mg filmtabletta",oral
3656,"COVIOGAL PLUSZ  5 mg/12,5 mg filmtabletta",oral
3657,"COVIOGAL PLUSZ  5 mg/6,25 mg filmtabletta",oral
3658,COVIOGAL PLUSZ 10 mg/25 mg filmtabletta,oral
3659,"COVIOGAL PLUSZ 10 mg/6,25 mg filmtabletta",oral
3660,"COZAAR  12,5 mg filmtabletta",oral
3661,COZAAR  50 mg filmtabletta,oral
3662,COZAAR 100 mg filmtabletta,oral
3663,"COZAAR 2,5 mg/ml por és oldószer belsőleges szuszpenzióhoz",oral
3664,CRALEX kemény kapszula,oral
3665,Crataegus golyócskák (C    5),oral
3666,Crataegus golyócskák (C    6),oral
3667,Crataegus golyócskák (C    9),oral
3668,Crataegus golyócskák (C   12),oral
3669,Crataegus golyócskák (C   15),oral
3670,Crataegus golyócskák (C   30),oral
3671,Crataegus golyócskák (C  200),oral
3672,Crataegus golyócskák (C 1000),oral
3673,Crataegus golyócskák (D    4),oral
3674,Crataegus golyócskák (D    6),oral
3675,Crataegus golyócskák (D   12),oral
3676,Crataegus golyócskák (D   30),oral
3677,Crataegus golyócskák (D  200),oral
3678,Crataegus golyócskák (D 1000),oral
3679,Crataegus oxyacantha golyócskák (C  2),oral
3680,Crataegus oxyacantha golyócskák (C  5),oral
3681,Crataegus oxyacantha golyócskák (C  6),oral
3682,Crataegus oxyacantha golyócskák (C  9),oral
3683,Crataegus oxyacantha golyócskák (C 12),oral
3684,Crataegus oxyacantha golyócskák (C 15),oral
3685,Crataegus oxyacantha golyócskák (C 30),oral
3686,Crataegus oxyacantha golyócskák (C200),oral
3687,CREMOR REFRIGERANS FoNo VII. NATURLAND,oral
3688,CRESAGEN  5 mg filmtabletta,oral
3689,CRESAGEN 10 mg filmtabletta,oral
3690,CRESAGEN 20 mg filmtabletta,oral
3691,CRESAGEN 40 mg filmtabletta,oral
3692,CRESTOR  5 mg filmtabletta,oral
3693,CRESTOR 10 mg filmtabletta,oral
3694,CRESTOR 20 mg filmtabletta,oral
3695,CRESTOR 40 mg filmtabletta,oral
3696,CRINONE 80 mg/g hüvelygél,oral
3697,Crixivan 100 mg kemény kapszula,oral
3698,Crixivan 200 mg kemény kapszula,oral
3699,Crixivan 333 mg kemény kapszula,oral
3700,Crixivan 400 mg kemény kapszula,oral
3701,CROMOSANDOZ 20 mg/ml oldatos orrspray,oral
3702,CROMOSANDOZ 20 mg/ml oldatos szemcsepp,oral
3703,Crotalus horridus (Crotalus) golyócskák (C  4),oral
3704,Crotalus horridus (Crotalus) golyócskák (C  5),oral
3705,Crotalus horridus (Crotalus) golyócskák (C  6),oral
3706,Crotalus horridus (Crotalus) golyócskák (C  9),oral
3707,Crotalus horridus (Crotalus) golyócskák (C 12),oral
3708,Crotalus horridus (Crotalus) golyócskák (C 15),oral
3709,Crotalus horridus (Crotalus) golyócskák (C 30),oral
3710,Crotalus horridus (Crotalus) golyócskák (C200),oral
3711,Croton tiglium golyócskák (C  3),oral
3712,Croton tiglium golyócskák (C  5),oral
3713,Croton tiglium golyócskák (C  6),oral
3714,Croton tiglium golyócskák (C  9),oral
3715,Croton tiglium golyócskák (C 12),oral
3716,Croton tiglium golyócskák (C 15),oral
3717,Croton tiglium golyócskák (C 30),oral
3718,Croton tiglium golyócskák (C200),oral
3719,Cubicin 350 mg por oldatos infúzióhoz való koncentrátumhoz,oral
3720,Cubicin 500 mg por oldatos infúzióhoz való koncentrátumhoz,oral
3721,Cuprum aceticum golyócskák  (C  2),oral
3722,Cuprum aceticum golyócskák  (C  5),oral
3723,Cuprum aceticum golyócskák  (C  6),oral
3724,Cuprum aceticum golyócskák  (C  9),oral
3725,Cuprum aceticum golyócskák  (C 12),oral
3726,Cuprum aceticum golyócskák  (C 15),oral
3727,Cuprum aceticum golyócskák  (C 30),oral
3728,Cuprum aceticum golyócskák  (C200),oral
3729,Cuprum arsenicosum golyócskák (  4CH),oral
3730,Cuprum arsenicosum golyócskák (  5CH),oral
3731,Cuprum arsenicosum golyócskák (  6CH),oral
3732,Cuprum arsenicosum golyócskák (  9CH),oral
3733,Cuprum arsenicosum golyócskák ( 12CH),oral
3734,Cuprum arsenicosum golyócskák ( 15CH),oral
3735,Cuprum arsenicosum golyócskák ( 30CH),oral
3736,Cuprum arsenicosum golyócskák (200CH),oral
3737,Cuprum metallicum golyócskák  (C 12),oral
3738,Cuprum metallicum golyócskák  (C 15),oral
3739,Cuprum metallicum golyócskák  (C 30),oral
3740,Cuprum metallicum golyócskák  (C200),oral
3741,Cuprum metallicum golyócskák  (D10),oral
3742,Cuprum metallicum golyócskák  (D12),oral
3743,Cuprum metallicum golyócskák  (D30),oral
3744,Cuprum metallicum golyócskák (C  5),oral
3745,Cuprum metallicum golyócskák (C  6),oral
3746,Cuprum metallicum golyócskák (C  9),oral
3747,Cuprum metallicum golyócskák (C 12),oral
3748,Cuprum metallicum golyócskák (C 15),oral
3749,Cuprum metallicum golyócskák (C 30),oral
3750,Cuprum metallicum golyócskák (C200),oral
3751,CURAM 250 mg/125 mg filmtabletta,oral
3752,CURAM 500 mg/125 mg filmtabletta,oral
3753,CURAM DUO 400 mg/57 mg/5 ml por belsőleges szuszpenzióhoz,oral
3754,CURAM DUO 875 mg/125 mg filmtabletta,oral
3755,CURAM FORTE por belsőleges szuszpenzióhoz,oral
3756,CURAM por belsőleges szuszpenzióhoz,oral
3757,CURATODERM 4 mikrogramm/g külsőleges emulzió,oral
3758,"CURIDOL 37,5 mg/325 mg filmtabletta",oral
3759,CURIDOL 50 mg kemény kapszula,oral
3760,"CURIOSIN 1,027 mg/g gél",oral
3761,"CURIOSIN 2,05 mg/ml külsőleges oldat",oral
3762,CUROSURF 80 mg/ml endotracheopulmonális csepegtető szuszpenzió,oral
3763,CUSIMOLOL 5 mg/ml oldatos szemcsepp,oral
3764,"CUTIVATE 0,05 mg/g kenőcs",oral
3765,"CUTIVATE 0,5 mg/g krém",oral
3766,"Cyanokit 2,5 g por oldatos infúzióhoz",oral
3767,Cyclamen europaeum golyócskák (C  2),oral
3768,Cyclamen europaeum golyócskák (C  5),oral
3769,Cyclamen europaeum golyócskák (C  6),oral
3770,Cyclamen europaeum golyócskák (C  9),oral
3771,Cyclamen europaeum golyócskák (C 12),oral
3772,Cyclamen europaeum golyócskák (C 15),oral
3773,Cyclamen europaeum golyócskák (C 30),oral
3774,Cyclamen europaeum golyócskák (C200),oral
3775,CYCLO 3 FORT kemény kapszula,oral
3776,CYCLOPLATIN 10 mg/ml koncentrátum oldatos infúzióhoz,oral
3777,CYDONIN 100 mg filmtabletta,oral
3778,CYDONIN 250 mg filmtabletta,oral
3779,CYDONIN 500 mg filmtabletta,oral
3780,Cymbalta 30 mg gyomornedv-ellenálló kemény kapszula,oral
3781,Cymbalta 60 mg gyomornedv-ellenálló kemény kapszula,oral
3782,CYMEVENE 500 mg por oldatos infúzióhoz,oral
3783,"CYNT 0,2 mg filmtabletta",oral
3784,"CYNT 0,3 mg filmtabletta",oral
3785,"CYNT 0,4 mg filmtabletta",oral
3786,Cypripedium pubescens golyócskák (  2CH),oral
3787,Cypripedium pubescens golyócskák (  5CH),oral
3788,Cypripedium pubescens golyócskák (  6CH),oral
3789,Cypripedium pubescens golyócskák (  9CH),oral
3790,Cypripedium pubescens golyócskák ( 12CH),oral
3791,Cypripedium pubescens golyócskák ( 15CH),oral
3792,Cypripedium pubescens golyócskák ( 30CH),oral
3793,Cypripedium pubescens golyócskák (200CH),oral
3794,CYPROMIX bevont tabletta,oral
3795,Cyramza 10 mg/ml koncentrátum oldatos infúzióhoz,oral
3796,CYRDANAX 20 mg/ml por oldatos infúzióhoz,oral
3797,CYSAXAL  50 mg tabletta,oral
3798,CYSAXAL 100 mg tabletta,oral
3799,Cystadane 1 g belsőleges por,oral
3800,Cystagon  50 mg kemény kapszula,oral
3801,Cystagon 150 mg kemény kapszula,oral
3802,CYTOTECT Biotest oldatos infúzió,oral
3803,CYTOTECT CP BIOTEST 100 E/ml oldatos infúzió,oral
3804,DACEPTON  5 mg/ml oldatos infúzió,oral
3805,Dacogen 50 mg por oldatos infúzióhoz való koncentrátumhoz,oral
3806,DACROLUX oldatos szemcsepp,oral
3807,DAEDALON 50 mg tabletta,oral
3808,DAEDALON végbélkúp,oral
3809,DAEDALONETTA végbélkúp gyermekeknek,oral
3810,"DAIVOBET 0,05 mg+0,50 mg/g kenőcs",oral
3811,"DAIVOBET 50 mikrogramm/0,5 mg/g gél",oral
3812,"DAIVOBET 50 mikrogramm/0,5 mg/g kenőcs",oral
3813,"DAIVOBET 50 mikrogramm/g + 0,5 mg/g gél",oral
3814,"DAIVONEX 0,05 mg/1 g krém",oral
3815,"DAIVONEX 0,05 mg/1 ml külsőleges oldat",oral
3816,"DAIVONEX 0,05 mg/g kenőcs",oral
3817,Daklinza 30 mg filmtabletta,oral
3818,Daklinza 60 mg filmtabletta,oral
3819,DAKOREC 1 mg filmtabletta,oral
3820,DALACIN 10 mg/ml külsőleges emulzió,oral
3821,DALACIN 10 mg/ml külsőleges oldat,oral
3822,DALACIN 15 mg/ml granulátum sziruphoz,oral
3823,DALACIN 150 mg kemény kapszula,oral
3824,DALACIN 20 mg/g hüvelykrém,oral
3825,DALACIN 300 mg kemény kapszula,oral
3826,DALIA 75 mikrogramm/20 mikrogramm bevont tabletta,oral
3827,"DALNECOMBI 2 mg/5 mg/0,625 mg tabletta",oral
3828,"DALNECOMBI 4 mg/10 mg/1,25 mg tabletta",oral
3829,"DALNECOMBI 4 mg/5 mg/1,25 mg tabletta",oral
3830,"DALNECOMBI 8 mg/10 mg/2,5 mg tabletta",oral
3831,"DALNECOMBI 8 mg/5 mg/2,5 mg tabletta",oral
3832,DALNESSA 4 mg/10 mg tabletta,oral
3833,DALNESSA 4 mg/5 mg tabletta,oral
3834,DALNESSA 8 mg/10 mg tabletta,oral
3835,DALNESSA 8 mg/5 mg tabletta,oral
3836,DALSAN 10 mg filmtabletta,oral
3837,DALSAN 20 mg filmtabletta,oral
3838,DALSAN 40 mg filmtabletta,oral
3839,"DANDE 2 mg/0,03 mg filmtabletta",oral
3840,DANOVAL 100 mg kemény kapszula,oral
3841,DANOVAL 200 mg kemény kapszula,oral
3842,DANTROLEN por és oldószer oldatos infúzióhoz,oral
3843,"Daquiran 0,088 mg tabletta",oral
3844,"Daquiran 0,18 mg tabletta",oral
3845,"Daquiran 0,7 mg tabletta",oral
3846,"Daquiran 0,88 mg tabletta",oral
3847,"Daquiran 1,1 mg tabletta",oral
3848,DARMOL bevont tabletta,oral
3849,DARNALOS 2 mg/2 ml koncentrátum oldatos infúzióhoz,oral
3850,DARNALOS 6 mg/6 ml koncentrátum oldatos infúzióhoz,oral
3851,Datisca Cannabina golyócskák (C     5),oral
3852,Datisca Cannabina golyócskák (C     6),oral
3853,Datisca Cannabina golyócskák (C     9),oral
3854,Datisca Cannabina golyócskák (C    12),oral
3855,Datisca Cannabina golyócskák (C    15),oral
3856,Datisca Cannabina golyócskák (C    30),oral
3857,Datisca Cannabina golyócskák (C   200),oral
3858,Datisca Cannabina golyócskák (C  1000),oral
3859,Datisca Cannabina golyócskák (C 10000),oral
3860,Datisca Cannabina golyócskák (D   4),oral
3861,Datisca Cannabina golyócskák (D   6),oral
3862,Datisca Cannabina golyócskák (D  12),oral
3863,Datisca Cannabina golyócskák (D  30),oral
3864,Datisca Cannabina golyócskák (D 200),oral
3865,Datura stramonium (Stramonium) golyócskák (C  2),oral
3866,Datura stramonium (Stramonium) golyócskák (C  5),oral
3867,Datura stramonium (Stramonium) golyócskák (C  6),oral
3868,Datura stramonium (Stramonium) golyócskák (C  9),oral
3869,Datura stramonium (Stramonium) golyócskák (C 12),oral
3870,Datura stramonium (Stramonium) golyócskák (C 15),oral
3871,Datura stramonium (Stramonium) golyócskák (C 30),oral
3872,Datura stramonium (Stramonium) golyócskák (C200),oral
3873,DAVERCIN gél,oral
3874,Daxas 500 mikrogramm filmtabletta,oral
3875,DECARIS  50 mg tabletta,oral
3876,DECARIS 150 mg tabletta,oral
3877,DECHOLEST 10 mg filmtabletta,oral
3878,DECHOLEST 20 mg filmtabletta,oral
3879,DECHOLEST 40 mg filmtabletta,oral
3880,"DECIORA 3 mg/0,02 mg filmtabletta",oral
3881,"DECIORA 3 mg/0,03 mg filmtabletta",oral
3882,DEEP RELIEF gél,oral
3883,Defitelio 80 mg/ml koncentrátum oldatos infúzióhoz,oral
3884,DEFROZYP 75 mg filmtabletta,oral
3885,DELAGIL tabletta,oral
3886,DELIPID  5 mg filmtabletta,oral
3887,DELIPID 10 mg filmtabletta,oral
3888,DELIPID 20 mg filmtabletta,oral
3889,DELIPID 40 mg filmtabletta,oral
3890,DELORIAR 5 mg filmtabletta,oral
3891,Delphinium staphisagria (Staphisagria) golyócskák  (C  5),oral
3892,Delphinium staphisagria (Staphisagria) golyócskák  (C  6),oral
3893,Delphinium staphisagria (Staphisagria) golyócskák  (C  9),oral
3894,Delphinium staphisagria (Staphisagria) golyócskák  (C 12),oral
3895,Delphinium staphisagria (Staphisagria) golyócskák  (C 15),oral
3896,Delphinium staphisagria (Staphisagria) golyócskák  (C 30),oral
3897,Delphinium staphisagria (Staphisagria) golyócskák  (C200),oral
3898,Delphinium staphisagria (Staphisagria) golyócskák  (D 4),oral
3899,Delphinium staphisagria (Staphisagria) golyócskák  (D 5),oral
3900,Delphinium staphisagria (Staphisagria) golyócskák  (D 6),oral
3901,Delphinium staphisagria (Staphisagria) golyócskák  (D10),oral
3902,Delphinium staphisagria (Staphisagria) golyócskák  (D12),oral
3903,Delphinium staphisagria (Staphisagria) golyócskák  (D30),oral
3904,Delphinium staphisagria (Staphisagria) golyócskák (C     5),oral
3905,Delphinium staphisagria (Staphisagria) golyócskák (C     6),oral
3906,Delphinium staphisagria (Staphisagria) golyócskák (C     9),oral
3907,Delphinium staphisagria (Staphisagria) golyócskák (C    12),oral
3908,Delphinium staphisagria (Staphisagria) golyócskák (C    15),oral
3909,Delphinium staphisagria (Staphisagria) golyócskák (C    30),oral
3910,Delphinium staphisagria (Staphisagria) golyócskák (C   2),oral
3911,Delphinium staphisagria (Staphisagria) golyócskák (C   200),oral
3912,Delphinium staphisagria (Staphisagria) golyócskák (C   5),oral
3913,Delphinium staphisagria (Staphisagria) golyócskák (C   6),oral
3914,Delphinium staphisagria (Staphisagria) golyócskák (C   9),oral
3915,Delphinium staphisagria (Staphisagria) golyócskák (C  1000),oral
3916,Delphinium staphisagria (Staphisagria) golyócskák (C  12),oral
3917,Delphinium staphisagria (Staphisagria) golyócskák (C  15),oral
3918,Delphinium staphisagria (Staphisagria) golyócskák (C  30),oral
3919,Delphinium staphisagria (Staphisagria) golyócskák (C 10000),oral
3920,Delphinium staphisagria (Staphisagria) golyócskák (C 200),oral
3921,Delphinium staphisagria (Staphisagria) golyócskák (D   4),oral
3922,Delphinium staphisagria (Staphisagria) golyócskák (D   6),oral
3923,Delphinium staphisagria (Staphisagria) golyócskák (D  12),oral
3924,Delphinium staphisagria (Staphisagria) golyócskák (D  30),oral
3925,Delphinium staphisagria (Staphisagria) golyócskák (D 200),oral
3926,Delphinium staphisagria (Staphisagria) golyócskák (LM  1),oral
3927,Delphinium staphisagria (Staphisagria) golyócskák (LM  2),oral
3928,Delphinium staphisagria (Staphisagria) golyócskák (LM  3),oral
